0.002638,8000,1,8000,2,2000000,8,64
0.001996,8000,1,8000,2,2000000,8,32
0.002559,8000,1,8000,2,2000000,16,128
0.002558,8000,1,8000,2,2000000,16,64
0.001970,8000,1,8000,2,2000000,16,32
0.003993,8000,1,8000,4,128000,1,128
0.003981,8000,1,8000,4,128000,1,64
0.002728,8000,1,8000,4,128000,1,32
0.003961,8000,1,8000,4,128000,2,128
0.002703,8000,1,8000,4,128000,2,64
0.002178,8000,1,8000,4,128000,2,32
0.002021,8000,1,8000,4,128000,4,128
0.002663,8000,1,8000,4,128000,4,64
0.003950,8000,1,8000,4,128000,4,32
0.003943,8000,1,8000,4,128000,8,128
0.002605,8000,1,8000,4,128000,8,64
0.002607,8000,1,8000,4,128000,8,32
0.003900,8000,1,8000,4,128000,16,128
0.001970,8000,1,8000,4,128000,16,64
0.003900,8000,1,8000,4,128000,16,32
0.003949,8000,1,8000,4,256000,1,128
0.002652,8000,1,8000,4,256000,1,64
0.002011,8000,1,8000,4,256000,1,32
0.002605,8000,1,8000,4,256000,2,128
0.002558,8000,1,8000,4,256000,2,64
0.001970,8000,1,8000,4,256000,2,32
0.001970,8000,1,8000,4,256000,4,128
0.002652,8000,1,8000,4,256000,4,64
0.003950,8000,1,8000,4,256000,4,32
0.003942,8000,1,8000,4,256000,8,128
0.002605,8000,1,8000,4,256000,8,64
0.003926,8000,1,8000,4,256000,8,32
0.002558,8000,1,8000,4,256000,16,128
0.003900,8000,1,8000,4,256000,16,64
0.001969,8000,1,8000,4,256000,16,32
0.002021,8000,1,8000,4,512000,1,128
0.002649,8000,1,8000,4,512000,1,64
0.002636,8000,1,8000,4,512000,1,32
0.001994,8000,1,8000,4,512000,2,128
0.001994,8000,1,8000,4,512000,2,64
0.001969,8000,1,8000,4,512000,2,32
0.001996,8000,1,8000,4,512000,4,128
0.002121,8000,1,8000,4,512000,4,64
0.002697,8000,1,8000,4,512000,4,32
0.001996,8000,1,8000,4,512000,8,128
0.002606,8000,1,8000,4,512000,8,64
0.003926,8000,1,8000,4,512000,8,32
0.001996,8000,1,8000,4,512000,16,128
0.003916,8000,1,8000,4,512000,16,64
0.002073,8000,1,8000,4,512000,16,32
0.002654,8000,1,8000,4,1000000,1,128
0.002636,8000,1,8000,4,1000000,1,64
0.003901,8000,1,8000,4,1000000,1,32
0.001971,8000,1,8000,4,1000000,2,128
0.003900,8000,1,8000,4,1000000,2,64
0.001969,8000,1,8000,4,1000000,2,32
0.003900,8000,1,8000,4,1000000,4,128
0.002021,8000,1,8000,4,1000000,4,64
0.002649,8000,1,8000,4,1000000,4,32
0.002636,8000,1,8000,4,1000000,8,128
0.001994,8000,1,8000,4,1000000,8,64
0.001994,8000,1,8000,4,1000000,8,32
0.003900,8000,1,8000,4,1000000,16,128
0.001969,8000,1,8000,4,1000000,16,64
0.001969,8000,1,8000,4,1000000,16,32
0.002019,8000,1,8000,4,2000000,1,128
0.002011,8000,1,8000,4,2000000,1,64
0.002633,8000,1,8000,4,2000000,1,32
0.001994,8000,1,8000,4,2000000,2,128
0.003926,8000,1,8000,4,2000000,2,64
0.003901,8000,1,8000,4,2000000,2,32
0.001971,8000,1,8000,4,2000000,4,128
0.002019,8000,1,8000,4,2000000,4,64
0.002649,8000,1,8000,4,2000000,4,32
0.002633,8000,1,8000,4,2000000,8,128
0.002605,8000,1,8000,4,2000000,8,64
0.001994,8000,1,8000,4,2000000,8,32
0.001970,8000,1,8000,4,2000000,16,128
0.001969,8000,1,8000,4,2000000,16,64
0.003901,8000,1,8000,4,2000000,16,32
0.003958,8000,1,8000,8,128000,1,128
0.002662,8000,1,8000,8,128000,1,64
0.003952,8000,1,8000,8,128000,1,32
0.002021,8000,1,8000,8,128000,2,128
0.002022,8000,1,8000,8,128000,2,64
0.002584,8000,1,8000,8,128000,2,32
0.002584,8000,1,8000,8,128000,4,128
0.003908,8000,1,8000,8,128000,4,64
0.002652,8000,1,8000,8,128000,4,32
0.002638,8000,1,8000,8,128000,8,128
0.003942,8000,1,8000,8,128000,8,64
0.001994,8000,1,8000,8,128000,8,32
0.002558,8000,1,8000,8,128000,16,128
0.002557,8000,1,8000,8,128000,16,64
0.003900,8000,1,8000,8,128000,16,32
0.002019,8000,1,8000,8,256000,1,128
0.002633,8000,1,8000,8,256000,1,64
0.003943,8000,1,8000,8,256000,1,32
0.003926,8000,1,8000,8,256000,2,128
0.002605,8000,1,8000,8,256000,2,64
0.003900,8000,1,8000,8,256000,2,32
0.001969,8000,1,8000,8,256000,4,128
0.002557,8000,1,8000,8,256000,4,64
0.002018,8000,1,8000,8,256000,4,32
0.002011,8000,1,8000,8,256000,8,128
0.003926,8000,1,8000,8,256000,8,64
0.001994,8000,1,8000,8,256000,8,32
0.002557,8000,1,8000,8,256000,16,128
0.001969,8000,1,8000,8,256000,16,64
0.003943,8000,1,8000,8,256000,16,32
0.002019,8000,1,8000,8,512000,1,128
0.003951,8000,1,8000,8,512000,1,64
0.002633,8000,1,8000,8,512000,1,32
0.001996,8000,1,8000,8,512000,2,128
0.003926,8000,1,8000,8,512000,2,64
0.001969,8000,1,8000,8,512000,2,32
0.003900,8000,1,8000,8,512000,4,128
0.002055,8000,1,8000,8,512000,4,64
0.002055,8000,1,8000,8,512000,4,32
0.002649,8000,1,8000,8,512000,8,128
0.002618,8000,1,8000,8,512000,8,64
0.003929,8000,1,8000,8,512000,8,32
0.002571,8000,1,8000,8,512000,16,128
0.002571,8000,1,8000,8,512000,16,64
0.003904,8000,1,8000,8,512000,16,32
0.002025,8000,1,8000,8,1000000,1,128
0.003942,8000,1,8000,8,1000000,1,64
0.002011,8000,1,8000,8,1000000,1,32
0.002605,8000,1,8000,8,1000000,2,128
0.001969,8000,1,8000,8,1000000,2,64
0.003900,8000,1,8000,8,1000000,2,32
0.002557,8000,1,8000,8,1000000,4,128
0.002557,8000,1,8000,8,1000000,4,64
0.004001,8000,1,8000,8,1000000,4,32
0.003942,8000,1,8000,8,1000000,8,128
0.003943,8000,1,8000,8,1000000,8,64
0.003926,8000,1,8000,8,1000000,8,32
0.003900,8000,1,8000,8,1000000,16,128
0.003900,8000,1,8000,8,1000000,16,64
0.002557,8000,1,8000,8,1000000,16,32
0.002640,8000,1,8000,8,2000000,1,128
0.004001,8000,1,8000,8,2000000,1,64
0.002011,8000,1,8000,8,2000000,1,32
0.003926,8000,1,8000,8,2000000,2,128
0.002605,8000,1,8000,8,2000000,2,64
0.003900,8000,1,8000,8,2000000,2,32
0.003900,8000,1,8000,8,2000000,4,128
0.003900,8000,1,8000,8,2000000,4,64
0.002640,8000,1,8000,8,2000000,4,32
0.002638,8000,1,8000,8,2000000,8,128
0.001994,8000,1,8000,8,2000000,8,64
0.001994,8000,1,8000,8,2000000,8,32
0.001970,8000,1,8000,8,2000000,16,128
0.002557,8000,1,8000,8,2000000,16,64
0.003900,8000,1,8000,8,2000000,16,32
0.002219,8000,1,8000,16,128000,1,128
0.002209,8000,1,8000,16,128000,1,64
0.002208,8000,1,8000,16,128000,1,32
0.003961,8000,1,8000,16,128000,2,128
0.002703,8000,1,8000,16,128000,2,64
0.002178,8000,1,8000,16,128000,2,32
0.002178,8000,1,8000,16,128000,4,128
0.002652,8000,1,8000,16,128000,4,64
0.002653,8000,1,8000,16,128000,4,32
0.002011,8000,1,8000,16,128000,8,128
0.002637,8000,1,8000,16,128000,8,64
0.001995,8000,1,8000,16,128000,8,32
0.002021,8000,1,8000,16,128000,16,128
0.002558,8000,1,8000,16,128000,16,64
0.001970,8000,1,8000,16,128000,16,32
0.002652,8000,1,8000,16,256000,1,128
0.002636,8000,1,8000,16,256000,1,64
0.002636,8000,1,8000,16,256000,1,32
0.001996,8000,1,8000,16,256000,2,128
0.003925,8000,1,8000,16,256000,2,64
0.003900,8000,1,8000,16,256000,2,32
0.002013,8000,1,8000,16,256000,4,128
0.002638,8000,1,8000,16,256000,4,64
0.003942,8000,1,8000,16,256000,4,32
0.002013,8000,1,8000,16,256000,8,128
0.002638,8000,1,8000,16,256000,8,64
0.003941,8000,1,8000,16,256000,8,32
0.002013,8000,1,8000,16,256000,16,128
0.002638,8000,1,8000,16,256000,16,64
0.003942,8000,1,8000,16,256000,16,32
0.001996,8000,1,8000,16,512000,1,128
0.002607,8000,1,8000,16,512000,1,64
0.003927,8000,1,8000,16,512000,1,32
0.001996,8000,1,8000,16,512000,2,128
0.002607,8000,1,8000,16,512000,2,64
0.003927,8000,1,8000,16,512000,2,32
0.001996,8000,1,8000,16,512000,4,128
0.002606,8000,1,8000,16,512000,4,64
0.003927,8000,1,8000,16,512000,4,32
0.001996,8000,1,8000,16,512000,8,128
0.002606,8000,1,8000,16,512000,8,64
0.003927,8000,1,8000,16,512000,8,32
0.001996,8000,1,8000,16,512000,16,128
0.002606,8000,1,8000,16,512000,16,64
0.003926,8000,1,8000,16,512000,16,32
0.001971,8000,1,8000,16,1000000,1,128
0.002558,8000,1,8000,16,1000000,1,64
0.003901,8000,1,8000,16,1000000,1,32
0.001971,8000,1,8000,16,1000000,2,128
0.002559,8000,1,8000,16,1000000,2,64
0.003901,8000,1,8000,16,1000000,2,32
0.001971,8000,1,8000,16,1000000,4,128
0.002559,8000,1,8000,16,1000000,4,64
0.003901,8000,1,8000,16,1000000,4,32
0.001971,8000,1,8000,16,1000000,8,128
0.002558,8000,1,8000,16,1000000,8,64
0.003901,8000,1,8000,16,1000000,8,32
0.001971,8000,1,8000,16,1000000,16,128
0.002558,8000,1,8000,16,1000000,16,64
0.003901,8000,1,8000,16,1000000,16,32
0.001971,8000,1,8000,16,2000000,1,128
0.002558,8000,1,8000,16,2000000,1,64
0.003901,8000,1,8000,16,2000000,1,32
0.001971,8000,1,8000,16,2000000,2,128
0.002558,8000,1,8000,16,2000000,2,64
0.003901,8000,1,8000,16,2000000,2,32
0.001971,8000,1,8000,16,2000000,4,128
0.002558,8000,1,8000,16,2000000,4,64
0.003901,8000,1,8000,16,2000000,4,32
0.001971,8000,1,8000,16,2000000,8,128
0.002558,8000,1,8000,16,2000000,8,64
0.003901,8000,1,8000,16,2000000,8,32
0.001971,8000,1,8000,16,2000000,16,128
0.002558,8000,1,8000,16,2000000,16,64
0.003901,8000,1,8000,16,2000000,16,32
0.002125,8000,1,16000,1,128000,1,128
0.002706,8000,1,16000,1,128000,1,64
0.003973,8000,1,16000,1,128000,1,32
0.002119,8000,1,16000,1,128000,2,128
0.002701,8000,1,16000,1,128000,2,64
0.003970,8000,1,16000,1,128000,2,32
0.002116,8000,1,16000,1,128000,4,128
0.002700,8000,1,16000,1,128000,4,64
0.003971,8000,1,16000,1,128000,4,32
0.002113,8000,1,16000,1,128000,8,128
0.002699,8000,1,16000,1,128000,8,64
0.003972,8000,1,16000,1,128000,8,32
0.002113,8000,1,16000,1,128000,16,128
0.002699,8000,1,16000,1,128000,16,64
0.003972,8000,1,16000,1,128000,16,32
0.002113,8000,1,16000,1,256000,1,128
0.002689,8000,1,16000,1,256000,1,64
0.003962,8000,1,16000,1,256000,1,32
0.002111,8000,1,16000,1,256000,2,128
0.002686,8000,1,16000,1,256000,2,64
0.003962,8000,1,16000,1,256000,2,32
0.002111,8000,1,16000,1,256000,4,128
0.002685,8000,1,16000,1,256000,4,64
0.003962,8000,1,16000,1,256000,4,32
0.002110,8000,1,16000,1,256000,8,128
0.002686,8000,1,16000,1,256000,8,64
0.003962,8000,1,16000,1,256000,8,32
0.002106,8000,1,16000,1,256000,16,128
0.002684,8000,1,16000,1,256000,16,64
0.003962,8000,1,16000,1,256000,16,32
0.002095,8000,1,16000,1,512000,1,128
0.002656,8000,1,16000,1,512000,1,64
0.003945,8000,1,16000,1,512000,1,32
0.002097,8000,1,16000,1,512000,2,128
0.002658,8000,1,16000,1,512000,2,64
0.003945,8000,1,16000,1,512000,2,32
0.002097,8000,1,16000,1,512000,4,128
0.002657,8000,1,16000,1,512000,4,64
0.003945,8000,1,16000,1,512000,4,32
0.002096,8000,1,16000,1,512000,8,128
0.002656,8000,1,16000,1,512000,8,64
0.003944,8000,1,16000,1,512000,8,32
0.002095,8000,1,16000,1,512000,16,128
0.002656,8000,1,16000,1,512000,16,64
0.003945,8000,1,16000,1,512000,16,32
0.002075,8000,1,16000,1,1000000,1,128
0.002613,8000,1,16000,1,1000000,1,64
0.003919,8000,1,16000,1,1000000,1,32
0.002074,8000,1,16000,1,1000000,2,128
0.002613,8000,1,16000,1,1000000,2,64
0.003918,8000,1,16000,1,1000000,2,32
0.002074,8000,1,16000,1,1000000,4,128
0.002613,8000,1,16000,1,1000000,4,64
0.003918,8000,1,16000,1,1000000,4,32
0.002074,8000,1,16000,1,1000000,8,128
0.002613,8000,1,16000,1,1000000,8,64
0.003917,8000,1,16000,1,1000000,8,32
0.002074,8000,1,16000,1,1000000,16,128
0.002613,8000,1,16000,1,1000000,16,64
0.003917,8000,1,16000,1,1000000,16,32
0.002074,8000,1,16000,1,2000000,1,128
0.002613,8000,1,16000,1,2000000,1,64
0.003917,8000,1,16000,1,2000000,1,32
0.002074,8000,1,16000,1,2000000,2,128
0.002613,8000,1,16000,1,2000000,2,64
0.003917,8000,1,16000,1,2000000,2,32
0.002074,8000,1,16000,1,2000000,4,128
0.002613,8000,1,16000,1,2000000,4,64
0.003917,8000,1,16000,1,2000000,4,32
0.002074,8000,1,16000,1,2000000,8,128
0.002613,8000,1,16000,1,2000000,8,64
0.003917,8000,1,16000,1,2000000,8,32
0.002074,8000,1,16000,1,2000000,16,128
0.002613,8000,1,16000,1,2000000,16,64
0.003917,8000,1,16000,1,2000000,16,32
0.002023,8000,1,16000,2,128000,1,128
0.002653,8000,1,16000,2,128000,1,64
0.003952,8000,1,16000,2,128000,1,32
0.002021,8000,1,16000,2,128000,2,128
0.002654,8000,1,16000,2,128000,2,64
0.003952,8000,1,16000,2,128000,2,32
0.002021,8000,1,16000,2,128000,4,128
0.002653,8000,1,16000,2,128000,4,64
0.003951,8000,1,16000,2,128000,4,32
0.002021,8000,1,16000,2,128000,8,128
0.002653,8000,1,16000,2,128000,8,64
0.003952,8000,1,16000,2,128000,8,32
0.002021,8000,1,16000,2,128000,16,128
0.002653,8000,1,16000,2,128000,16,64
0.003952,8000,1,16000,2,128000,16,32
0.002013,8000,1,16000,2,256000,1,128
0.002638,8000,1,16000,2,256000,1,64
0.003942,8000,1,16000,2,256000,1,32
0.002013,8000,1,16000,2,256000,2,128
0.002638,8000,1,16000,2,256000,2,64
0.003942,8000,1,16000,2,256000,2,32
0.002013,8000,1,16000,2,256000,4,128
0.002638,8000,1,16000,2,256000,4,64
0.003942,8000,1,16000,2,256000,4,32
0.002013,8000,1,16000,2,256000,8,128
0.002638,8000,1,16000,2,256000,8,64
0.003943,8000,1,16000,2,256000,8,32
0.002013,8000,1,16000,2,256000,16,128
0.002637,8000,1,16000,2,256000,16,64
0.003943,8000,1,16000,2,256000,16,32
0.001996,8000,1,16000,2,512000,1,128
0.002607,8000,1,16000,2,512000,1,64
0.003927,8000,1,16000,2,512000,1,32
0.001996,8000,1,16000,2,512000,2,128
0.002607,8000,1,16000,2,512000,2,64
0.003927,8000,1,16000,2,512000,2,32
0.001996,8000,1,16000,2,512000,4,128
0.002606,8000,1,16000,2,512000,4,64
0.003926,8000,1,16000,2,512000,4,32
0.001996,8000,1,16000,2,512000,8,128
0.002606,8000,1,16000,2,512000,8,64
0.003926,8000,1,16000,2,512000,8,32
0.001996,8000,1,16000,2,512000,16,128
0.002606,8000,1,16000,2,512000,16,64
0.003927,8000,1,16000,2,512000,16,32
0.001971,8000,1,16000,2,1000000,1,128
0.002558,8000,1,16000,2,1000000,1,64
0.003901,8000,1,16000,2,1000000,1,32
0.001971,8000,1,16000,2,1000000,2,128
0.002559,8000,1,16000,2,1000000,2,64
0.003901,8000,1,16000,2,1000000,2,32
0.001971,8000,1,16000,2,1000000,4,128
0.002559,8000,1,16000,2,1000000,4,64
0.003901,8000,1,16000,2,1000000,4,32
0.001971,8000,1,16000,2,1000000,8,128
0.002558,8000,1,16000,2,1000000,8,64
0.003901,8000,1,16000,2,1000000,8,32
0.001971,8000,1,16000,2,1000000,16,128
0.002558,8000,1,16000,2,1000000,16,64
0.003901,8000,1,16000,2,1000000,16,32
0.001971,8000,1,16000,2,2000000,1,128
0.002558,8000,1,16000,2,2000000,1,64
0.003901,8000,1,16000,2,2000000,1,32
0.001971,8000,1,16000,2,2000000,2,128
0.002558,8000,1,16000,2,2000000,2,64
0.003901,8000,1,16000,2,2000000,2,32
0.001971,8000,1,16000,2,2000000,4,128
0.002558,8000,1,16000,2,2000000,4,64
0.003901,8000,1,16000,2,2000000,4,32
0.001971,8000,1,16000,2,2000000,8,128
0.002558,8000,1,16000,2,2000000,8,64
0.003901,8000,1,16000,2,2000000,8,32
0.001971,8000,1,16000,2,2000000,16,128
0.002558,8000,1,16000,2,2000000,16,64
0.003901,8000,1,16000,2,2000000,16,32
0.002023,8000,1,16000,4,128000,1,128
0.002653,8000,1,16000,4,128000,1,64
0.003951,8000,1,16000,4,128000,1,32
0.002021,8000,1,16000,4,128000,2,128
0.002654,8000,1,16000,4,128000,2,64
0.003950,8000,1,16000,4,128000,2,32
0.002021,8000,1,16000,4,128000,4,128
0.002653,8000,1,16000,4,128000,4,64
0.003951,8000,1,16000,4,128000,4,32
0.002021,8000,1,16000,4,128000,8,128
0.002653,8000,1,16000,4,128000,8,64
0.003952,8000,1,16000,4,128000,8,32
0.002021,8000,1,16000,4,128000,16,128
0.002653,8000,1,16000,4,128000,16,64
0.003952,8000,1,16000,4,128000,16,32
0.002013,8000,1,16000,4,256000,1,128
0.002638,8000,1,16000,4,256000,1,64
0.003941,8000,1,16000,4,256000,1,32
0.002012,8000,1,16000,4,256000,2,128
0.002638,8000,1,16000,4,256000,2,64
0.003941,8000,1,16000,4,256000,2,32
0.002012,8000,1,16000,4,256000,4,128
0.002638,8000,1,16000,4,256000,4,64
0.003941,8000,1,16000,4,256000,4,32
0.002012,8000,1,16000,4,256000,8,128
0.002638,8000,1,16000,4,256000,8,64
0.003943,8000,1,16000,4,256000,8,32
0.002012,8000,1,16000,4,256000,16,128
0.002638,8000,1,16000,4,256000,16,64
0.003942,8000,1,16000,4,256000,16,32
0.001996,8000,1,16000,4,512000,1,128
0.002607,8000,1,16000,4,512000,1,64
0.003927,8000,1,16000,4,512000,1,32
0.001995,8000,1,16000,4,512000,2,128
0.002607,8000,1,16000,4,512000,2,64
0.003926,8000,1,16000,4,512000,2,32
0.001996,8000,1,16000,4,512000,4,128
0.002606,8000,1,16000,4,512000,4,64
0.003926,8000,1,16000,4,512000,4,32
0.001996,8000,1,16000,4,512000,8,128
0.002606,8000,1,16000,4,512000,8,64
0.003926,8000,1,16000,4,512000,8,32
0.001996,8000,1,16000,4,512000,16,128
0.002606,8000,1,16000,4,512000,16,64
0.003926,8000,1,16000,4,512000,16,32
0.001970,8000,1,16000,4,1000000,1,128
0.002558,8000,1,16000,4,1000000,1,64
0.003901,8000,1,16000,4,1000000,1,32
0.001970,8000,1,16000,4,1000000,2,128
0.002559,8000,1,16000,4,1000000,2,64
0.003901,8000,1,16000,4,1000000,2,32
0.001970,8000,1,16000,4,1000000,4,128
0.002559,8000,1,16000,4,1000000,4,64
0.003901,8000,1,16000,4,1000000,4,32
0.001970,8000,1,16000,4,1000000,8,128
0.002558,8000,1,16000,4,1000000,8,64
0.003901,8000,1,16000,4,1000000,8,32
0.001970,8000,1,16000,4,1000000,16,128
0.002558,8000,1,16000,4,1000000,16,64
0.003901,8000,1,16000,4,1000000,16,32
0.001970,8000,1,16000,4,2000000,1,128
0.002558,8000,1,16000,4,2000000,1,64
0.003901,8000,1,16000,4,2000000,1,32
0.001970,8000,1,16000,4,2000000,2,128
0.002558,8000,1,16000,4,2000000,2,64
0.003901,8000,1,16000,4,2000000,2,32
0.001970,8000,1,16000,4,2000000,4,128
0.002558,8000,1,16000,4,2000000,4,64
0.003901,8000,1,16000,4,2000000,4,32
0.001970,8000,1,16000,4,2000000,8,128
0.002558,8000,1,16000,4,2000000,8,64
0.003901,8000,1,16000,4,2000000,8,32
0.001970,8000,1,16000,4,2000000,16,128
0.002558,8000,1,16000,4,2000000,16,64
0.003901,8000,1,16000,4,2000000,16,32
0.002023,8000,1,16000,8,128000,1,128
0.002654,8000,1,16000,8,128000,1,64
0.003952,8000,1,16000,8,128000,1,32
0.002021,8000,1,16000,8,128000,2,128
0.002653,8000,1,16000,8,128000,2,64
0.003952,8000,1,16000,8,128000,2,32
0.002021,8000,1,16000,8,128000,4,128
0.002653,8000,1,16000,8,128000,4,64
0.003950,8000,1,16000,8,128000,4,32
0.002021,8000,1,16000,8,128000,8,128
0.002653,8000,1,16000,8,128000,8,64
0.003951,8000,1,16000,8,128000,8,32
0.002021,8000,1,16000,8,128000,16,128
0.002653,8000,1,16000,8,128000,16,64
0.003952,8000,1,16000,8,128000,16,32
0.002012,8000,1,16000,8,256000,1,128
0.002638,8000,1,16000,8,256000,1,64
0.003942,8000,1,16000,8,256000,1,32
0.002012,8000,1,16000,8,256000,2,128
0.002638,8000,1,16000,8,256000,2,64
0.003942,8000,1,16000,8,256000,2,32
0.002012,8000,1,16000,8,256000,4,128
0.002638,8000,1,16000,8,256000,4,64
0.003942,8000,1,16000,8,256000,4,32
0.002012,8000,1,16000,8,256000,8,128
